,ActivePower
39127,3401.606934
39128,3382.843994
39129,3404.75293
39130,3485.655029
39131,3528.068115
39132,3599.010986
39133,3601.843994
39134,3550.009033
39135,3495.603027
39136,3486.968994
39137,3554.052002
39138,3457.575928
39139,3463.666016
39140,3572.528076
39141,3521.705078
39142,3499.053955
39143,3564.478027
39144,3369.62207
39145,3305.690918
39146,3346.333984
39147,3164.304932
39148,3049.801025
39149,2909.856934
39150,2684.762939
39151,2653.164063
39152,2748.685059
39153,2759.216064
39154,2884.150879
39155,2445.284912
39156,2866.159912
39157,2742.2771
39158,2532.471924
39159,2600.063965
39160,2532.055908
39161,2359.226074
39162,2474.486084
39163,2011.040039
39164,2153.365967
39165,2560.363037
39166,2449.221924
39167,2355.344971
39168,2707.704102
39169,3049.525879
39170,3030.235107
39171,2671.185059
39172,2926.934082
39173,2766.720947
39174,2741.541992
39175,2709.89502
39176,1764.093994
39177,1918.29895
39178,2356.225098
39179,2637.996094
39180,2377.897949
39181,1707.453003
39182,1602.321045
39183,1719.984985
39184,2108.379883
39185,2369.77002
39186,2611.7771
39187,2944.334961
39188,2342.245117
39189,2605.51709
39190,2071.235107
39191,2207.501953
39192,2272.016113
39193,2291.316895
39194,2182.549072
39195,2622.813965
39196,2288.251953
39197,2212.841064
39198,2205.285889
39199,2696.408936
39200,2631.60498
39201,2734.364014
39202,3009.396973
39203,2840.714111
39204,2793.354004
39205,2204.475098
39206,2648.044922
39207,2632.930908
39208,2619.166992
39209,2402.625
39210,3137.748047
39211,3070.429932
39212,3134.179932
39213,1221.041016
39214,3459.968994
39215,3408.019043
39216,3403.613037
39217,2991.308105
39218,2715.375
39219,3176.115967
39220,3146.427979
39221,3370.993896
39222,3282.535889
39223,3158.168945
39224,3127.950928
39225,3009.940918
39226,2988.087891
39227,3231.288086
39228,2951.50293
39229,2951.062988
39230,2851.667969
39231,2775.937988
39232,2612.464111
39233,2011.853027
39234,2764.091064
39235,2354.375977
39236,2410.542969
39237,2689.864014
39238,2582.946045
39239,2652.896973
39240,2538.096924
39241,2506.979004
39242,2297.792969
39243,2357.611084
39244,3215.466064
39245,3237.86499
39246,2527.384033
39247,2776.574951
39248,2896.37207
39249,2896.216064
39250,3115.180908
39251,2903.749023
39252,2870.555908
39253,3073.547119
39254,3201.195068
39255,3365.730957
39256,2572.170898
39257,2650.894043
39258,2656.062012
39259,2620.812012
39260,2676.10791
39261,2871.725098
39262,2738.843994
39263,2631.298096
39264,2881.2771
39265,3027.374023
39266,2890.863037
39267,2853.300049
39268,3310.551025
39269,3252.334961
39270,3235.725098
39271,3032.00293
39272,2895.802002
39273,2632.064941
39274,2154.254883
39275,2365.61792
39276,2485.947021
39277,2058.741943
39278,2443.916016
39279,2315.61499
39280,2063.844971
39281,2517.137939
39282,2582.916016
39283,2803.788086
39284,2710.123047
39285,2543.702881
39286,2666.479004
39287,2476.577881
39288,2603.299072
39289,2460.976074
39290,2207.822021
39291,2098.673096
39292,2122.165039
39293,1917.192017
39294,1900.68396
39295,1794.569946
39296,1591.083984
39297,1365.697021
39298,2035.520996
39299,1324.915039
39300,1228.958008
39301,1417.452026
39302,1409.930054
39303,1707.613037
39304,1746.249023
39305,1641.985962
39306,1699.484009
39307,1589.371948
39308,1667.702026
39309,1847.406982
39310,1752.291016
39311,1545.136963
39312,1652.180054
39313,1425.151001
39314,2009.363037
39315,1339.746948
39316,1230.488037
39317,1395.057007
39318,1229.900024
39319,1190.394043
39320,964.0222168
39321,735.0504761
39322,626.2722778
39323,710.7468262
39324,600.149292
39325,861.3483887
39326,867.2888184
39327,674.1431885
39328,960.4414063
39329,669.6716919
39330,720.1276245
39331,1364.366943
39332,1509.465942
39333,1288.496948
39334,1603.832031
39335,2187.806885
39336,2059.875
39337,2154.510986
39338,2062.977051
39339,2392.340088
39340,1989.972046
39341,1687.448975
39342,1070.436035
39343,1110.274048
39344,753.6671753
39345,1293.092041
39346,1937.812988
39347,1138.953003
39348,1152.642944
39349,918.2437744
39350,1630.182007
39351,1813.487061
39352,1907.911011
39353,954.8873901
39354,1185.046021
39355,1457.05896
39356,1038.088989
39357,2016.562988
39358,1067.737061
39359,870.2830811
39360,813.0363159
39361,893.4738159
39362,584.5974731
39363,326.5498962
39364,283.0383911
39365,570.5769043
39366,384.0971985
39367,215.9028015
39368,112.7797012
39369,185.1620026
39370,714.0986938
39371,1200.80603
39372,1912.819946
39373,1352.644043
39374,753.3668213
39375,492.364502
39376,550.6223145
39377,435.2897949
39378,598.0629883
39379,670.3278198
39380,700.9517822
39381,390.8158875
39382,440.4350891
39383,272.2749023
39384,188.1271973
39385,93.80259705
39386,53.44290161
39387,4.70639801
39388,0.0
39389,0.0
39390,0.0
39391,0.0
39392,0.0
39393,0.0
39394,0.0
39395,0.0
39396,0.0
39397,0.0
39398,0.0
39399,0.0
39400,0.0
39401,0.0
39402,0.0
39403,0.0
39404,0.0
39405,0.0
39406,0.0
39407,0.0
39408,0.0
39409,0.0
39410,0.0
39411,79.78302002
39412,74.83856964
39413,0.024466651
39414,0.0
39415,12.72733974
39416,1.186135054
39417,0.0
39418,0.0
39419,0.0
39420,49.3300705
39421,216.941803
39422,283.2904968
39423,364.7712097
39424,521.0864258
39425,635.9716187
39426,877.3162231
39427,979.800415
39428,1392.676025
39429,1406.749023
39430,962.1984253
39431,1321.333008
39432,1740.06897
39433,1999.04895
39434,1788.526978
39435,1709.180054
39436,1582.44397
39437,1413.109009
39438,1440.626953
39439,1584.342041
39440,1834.713989
39441,1982.296021
39442,2009.496948
39443,2037.489014
39444,2051.346924
39445,1726.699951
39446,1877.968994
39447,2105.313965
39448,2078.248047
39449,2003.727051
39450,2108.412109
39451,2230.096924
39452,2390.079102
39453,2407.937988
39454,2399.48999
39455,2446.753906
39456,2761.610107
39457,3038.077881
39458,2521.933105
39459,1705.712036
39460,1655.83606
39461,2028.485962
39462,2115.042969
39463,3086.006104
39464,3098.61792
39465,2822.718018
39466,3007.262939
39467,2885.030029
39468,2904.914063
39469,2749.240967
39470,3160.915039
39471,2526.665039
39472,2198.094971
39473,3014.823975
39474,3478.281982
39475,3454.574951
39476,3370.976074
39477,3240.537109
39478,3314.556885
39479,3334.551025
39480,3393.653076
39481,3455.200928
39482,3207.503906
39483,3407.624023
39484,2990.540039
39485,2458.393066
39486,2784.228027
39487,1981.250977
39488,1672.119995
39489,1332.501953
39490,1586.761963
39491,2246.918945
39492,2558.062012
39493,2212.843018
39494,2288.940918
39495,2134.916016
39496,2406.340088
39497,2383.516113
39498,2309.0
39499,2717.952881
39500,2831.298096
39501,2910.750977
39502,2715.198975
39503,2901.450928
39504,2773.543945
39505,3112.50708
39506,3213.740967
39507,2901.044922
39508,2339.696045
39509,3320.340088
39510,3339.323975
39511,3430.384033
39512,3363.11792
39513,3194.270996
39514,3011.947998
39515,2980.2229
39516,3039.260986
39517,2608.422119
39518,2337.813965
39519,2682.908936
39520,2143.167969
39521,2622.981934
39522,2498.856934
39523,2597.784912
39524,2351.068115
39525,2277.677002
39526,2602.927002
39527,2200.207031
39528,2210.406982
39529,2126.081055
39530,2449.520996
39531,2480.029053
39532,2466.072021
39533,2813.082031
39534,2488.082031
39535,2856.802979
39536,3109.679932
39537,2633.604004
39538,2640.516113
39539,2454.183105
39540,3199.207031
39541,2546.718994
39542,3080.645996
39543,2587.635986
39544,2067.39209
39545,2569.636963
39546,3406.279053
39547,2534.291992
39548,2518.745117
39549,1611.258057
39550,1630.248047
39551,1753.302979
39552,1892.953979
39553,1986.511963
39554,1809.541016
39555,2814.162109
39556,2168.721924
39557,2183.395996
39558,2021.723999
39559,2343.343994
39560,2646.024902
39561,2351.590088
39562,2079.274902
39563,2292.519043
39564,2214.518066
39565,2169.253906
39566,2261.220947
39567,2279.878906
39568,2531.269043
39569,2696.905029
39570,1810.688965
39571,1967.495972
39572,2279.73999
39573,2600.823975
39574,1877.043945
39575,2287.297119
39576,2264.728027
39577,2175.055908
39578,2640.321045
39579,3101.004883
39580,2996.711914
39581,2854.0271
39582,2869.812988
39583,3324.059082
39584,3148.180908
39585,3201.88501
39586,3099.351074
39587,2814.922119
39588,3266.489014
39589,2480.064941
39590,2502.812012
39591,2749.014893
39592,2823.441895
39593,2457.531006
39594,3042.278076
39595,2696.846924
39596,3023.082031
39597,2560.685059
39598,2964.805908
39599,2944.978027
39600,2653.419922
39601,2751.87793
39602,2057.812988
39603,2435.375977
39604,1960.671997
39605,2243.311035
39606,2411.116943
39607,1803.979004
39608,1125.108032
39609,2066.386963
39610,1907.921997
39611,2161.447998
39612,2129.419922
39613,2431.202881
39614,2993.268066
39615,3000.090088
39616,3057.199951
39617,2161.559082
39618,1906.505981
39619,1405.675049
39620,1932.738037
39621,1119.965942
39622,1623.505005
39623,1541.447998
39624,2189.261963
39625,2505.290039
39626,2119.268066
39627,1511.781982
39628,1445.855957
39629,1488.064941
39630,1224.092041
39631,1477.77002
39632,1800.469971
39633,1992.531982
39634,2915.928955
39635,2156.819092
39636,2409.264893
39637,2983.5
39638,3031.51001
39639,3011.226074
39640,3034.284912
39641,3087.324951
39642,2478.370117
39643,1396.317993
39644,2005.626953
39645,1478.608032
39646,1546.557007
39647,2786.285889
39648,2822.409912
39649,2230.043945
39650,2169.285889
39651,2205.437012
39652,1658.69397
39653,2451.542969
39654,1999.329956
39655,2674.224121
39656,2131.568115
39657,1909.677002
39658,1850.720947
39659,2214.843018
39660,2131.686035
39661,2374.157959
39662,1261.878052
39663,1180.560059
39664,1203.647949
39665,1630.852051
39666,2292.954102
39667,2289.812988
39668,2036.56897
39669,1752.727051
39670,2306.393066
39671,1989.119019
39672,1624.265015
39673,1203.677002
39674,1579.241943
39675,1962.208984
39676,1419.963013
39677,1034.093994
39678,560.7744141
39679,308.2814026
39680,285.5690918
39681,490.8301086
39682,724.1928711
39683,1277.444946
39684,808.4318848
39685,1384.977051
39686,850.4470825
39687,885.0142822
39688,822.4534302
39689,728.8834229
39690,878.5795898
39691,670.9016113
39692,731.9550781
39693,1431.781006
39694,1967.769043
39695,1788.80896
39696,1190.134033
39697,1406.494019
39698,2215.923096
39699,1878.828979
39700,1693.781982
39701,1651.008057
39702,1493.89502
39703,1128.319946
39704,997.4761963
39705,1099.287964
39706,1068.453003
39707,1032.137939
39708,1023.495972
39709,1068.880005
39710,880.9196777
39711,1420.328003
39712,1095.034058
39713,1106.307007
39714,1090.495972
39715,916.109375
39716,859.2210083
39717,817.8181152
39718,1342.880005
39719,843.8527222
39720,469.3648071
39721,394.8192139
39722,674.2476807
39723,777.6375122
39724,688.7540283
39725,714.4121704
39726,513.6621704
39727,577.7246094
39728,470.5179138
39729,839.5662231
39730,673.015686
39731,733.0479126
39732,501.2215881
39733,511.6572876
39734,477.8132019
39735,511.4837036
39736,630.1021118
39737,1401.895996
39738,1109.70105
39739,681.7723999
39740,1125.004028
39741,912.3582153
39742,641.4478149
39743,498.1687927
39744,757.5800781
39745,882.1469116
39746,656.3394775
39747,704.8410034
39748,452.2414856
39749,787.7186279
39750,648.8425903
39751,384.4354858
39752,618.8532715
39753,780.5192871
39754,964.9229126
39755,653.359314
39756,617.8599854
39757,909.2811279
39758,903.9213867
39759,703.2059937
39760,689.4151001
39761,575.585022
39762,510.6874084
39763,131.991394
39764,774.3173828
39765,1382.852051
39766,716.8657227
39767,1414.95105
39768,1067.276001
39769,1210.91394
39770,1312.670044
39771,1457.921997
39772,1018.955994
39773,737.5546265
39774,1000.856995
39775,1092.531006
39776,1121.625
39777,639.0391235
39778,767.0991211
39779,556.6392212
39780,921.1343994
39781,712.7529907
39782,758.8624878
39783,842.934082
39784,1579.057983
39785,1298.406006
39786,573.1013184
39787,1809.649048
39788,1312.88501
39789,1138.86499
39790,2966.031982
39791,2280.041016
39792,2138.309082
39793,2925.395996
39794,3264.813965
39795,3268.212891
39796,2457.145996
39797,2966.771973
39798,3285.738037
39799,2787.488037
39800,2594.280029
39801,2529.324951
39802,2423.100098
39803,3081.858887
39804,2758.458984
39805,2574.513916
39806,2738.61792
39807,2423.834961
39808,2498.466064
39809,2409.245117
39810,2580.843018
39811,2593.9729
39812,2208.500977
39813,2244.60498
39814,2019.66394
39815,1822.244019
39816,1580.760986
39817,1503.82605
39818,1716.381958
39819,1645.204956
39820,1318.760986
39821,1714.708008
39822,1367.584961
39823,1548.125977
39824,725.4318848
39825,1026.760986
39826,1244.503052
39827,1206.837036
39828,1007.705017
39829,1081.880005
39830,983.006897
39831,1464.017944
39832,1013.702026
39833,1198.581055
39834,1457.983032
39835,1273.060059
39836,957.9152832
39837,1192.166992
39838,1344.848022
39839,1138.375
39840,996.7133179
39841,708.317627
39842,645.2432251
39843,491.282196
39844,552.6317139
39845,409.5708923
39846,369.2832031
39847,379.7486877
39848,436.6362915
39849,409.4006042
39850,407.6812134
39851,427.1704102
39852,443.3313904
39853,486.4432983
39854,551.4868774
39855,842.0786743
39856,1209.468018
39857,1419.402954
39858,1361.869995
39859,1102.031006
39860,820.5280762
39861,748.6973267
39862,898.0977783
39863,1196.310059
39864,1201.411011
39865,1309.879028
39866,1321.391968
39867,977.0172119
39868,1004.937988
39869,1266.574951
39870,1686.175049
39871,1767.973999
39872,1449.739014
39873,1496.352051
39874,1704.987061
39875,1797.44104
39876,2242.476074
39877,1929.583984
39878,1535.979004
39879,1117.911011
39880,1550.19104
39881,1369.706055
39882,1471.901001
39883,1551.083008
39884,1914.616943
39885,1541.937988
39886,1710.515015
39887,1646.125977
39888,1641.385986
39889,1391.718994
39890,1666.911987
39891,1823.442993
39892,1811.988037
39893,2135.760986
39894,2404.153076
39895,2210.989014
39896,2679.785889
39897,1645.119995
39898,1221.563965
39899,1267.401978
39900,1527.074951
39901,1299.636963
39902,1243.008057
39903,849.1226196
39904,594.7531738
39905,1059.421021
39906,983.4144287
39907,690.1901855
39908,1073.39502
39909,603.2438965
39910,723.5449829
39911,1005.411011
39912,976.3568726
39913,1377.427002
39914,1295.276978
39915,973.5396729
39916,651.1989136
39917,1170.635986
39918,955.9331055
39919,927.6015015
39920,722.1293945
39921,986.0637817
39922,895.9614868
39923,812.5620728
39924,981.3151855
39925,792.9058838
39926,735.7354126
39927,1114.579956
39928,1556.656006
39929,1394.45105
39930,1015.328003
39931,923.3839722
39932,927.7927246
39933,991.4365845
39934,852.9047852
39935,1009.559998
39936,1309.281982
39937,1279.105957
39938,1362.660034
39939,1431.807983
39940,1638.712036
39941,1664.612061
39942,1831.150024
39943,1933.073975
39944,1937.447021
39945,1444.511963
39946,2074.646973
39947,1746.906982
39948,1491.706055
39949,1691.957031
39950,1316.401001
39951,901.0994263
39952,845.7783203
39953,680.3134155
39954,998.3886108
39955,1248.386963
39956,853.053772
39957,751.0217896
39958,635.1444702
39959,842.1834106
39960,855.5501709
39961,888.74823
39962,771.6508179
39963,603.9356079
39964,618.3585815
39965,660.5006714
39966,876.3983154
39967,924.5205078
39968,818.5535889
39969,590.7874756
39970,549.1456299
39971,630.3712158
39972,636.6348877
39973,689.2072754
39974,663.6011963
39975,538.222229
39976,426.9486084
39977,585.1473999
39978,588.2570801
39979,491.9436035
39980,392.8205872
39981,440.4742126
39982,484.9151001
39983,441.041687
39984,284.6882019
39985,257.504303
39986,196.9160004
39987,170.3641968
39988,142.5023956
39989,137.4411011
39990,100.338501
39991,92.79679108
39992,82.77438354
39993,92.32385254
39994,179.642807
39995,204.6490021
39996,145.5646057
39997,67.41583252
39998,50.28319168
39999,22.29174042
40000,156.0332031
40001,62.69498825
40002,35.22972107
40003,45.7820816
40004,43.76705933
40005,116.4672012
40006,84.85852051
40007,162.1134949
40008,102.243103
40009,0.002399999
40010,0.0
40011,77.00347137
40012,211.429306
40013,286.9414063
40014,297.5426941
40015,350.0470886
40016,377.2200928
40017,350.2369995
40018,405.2897034
40019,367.0114136
40020,379.6516113
40021,415.6705017
40022,356.8182983
40023,402.776001
40024,421.2369995
40025,324.8497009
40026,575.9829102
40027,736.5562134
40028,437.1404114
40029,642.253479
40030,667.1826172
40031,561.1605835
40032,655.847229
40033,791.9110718
40034,589.4020996
40035,570.6832275
40036,517.4909058
40037,460.1382141
40038,259.0874023
40039,272.9784851
40040,279.2445068
40041,241.4862976
40042,311.6278076
40043,117.7825012
40044,173.7653046
40045,227.2006073
40046,316.667511
40047,330.8858948
40048,208.0140076
40049,421.48349
40050,444.7005005
40051,468.832489
40052,582.9672852
40053,633.7338867
40054,581.5775757
40055,712.034729
40056,869.3972168
40057,795.0136719
40058,651.1038208
40059,538.1868896
40060,645.0599976
40061,654.4904785
40062,736.9124146
40063,1155.357056
40064,1188.692017
40065,1266.107056
40066,1314.078003
40067,1410.394043
40068,1379.822998
40069,1503.380005
40070,1296.102051
40071,1490.567017
40072,1633.582031
40073,1393.38501
40074,1319.746948
40075,1986.790039
40076,2258.731934
40077,2185.934082
40078,1910.093994
40079,1840.795044
40080,1678.265991
40081,1290.142944
40082,966.7150879
40083,905.6900024
40084,1226.567017
40085,1386.55896
40086,1451.45105
40087,1803.098999
40088,2053.300049
40089,2119.61792
40090,1914.619995
40091,1618.213989
40092,1717.020996
40093,2075.689941
40094,2158.418945
40095,2405.656006
40096,2101.327881
40097,2070.695068
40098,2163.5271
40099,2056.075928
40100,2161.291992
40101,1547.899048
40102,2195.98999
40103,1874.133057
40104,1951.688965
40105,1569.369995
40106,1258.165039
40107,1339.927002
40108,1583.511963
40109,1892.159058
40110,2019.194946
40111,2228.521973
40112,2277.36499
40113,2444.408936
40114,2510.5979
40115,3020.48291
40116,3159.894043
40117,3231.832031
40118,3374.2229
40119,3262.393066
40120,2864.696045
40121,3015.687988
40122,2898.349121
40123,2976.636963
40124,2480.316895
40125,2156.24707
40126,1946.040039
40127,2239.614014
40128,2165.342041
40129,2017.512939
40130,1902.521973
40131,2338.344971
40132,2781.035889
40133,2940.352051
40134,3305.887939
40135,3506.160889
40136,3308.437012
40137,3133.275879
40138,3011.352051
40139,2720.186035
40140,2138.844971
40141,1883.162964
40142,1576.345947
40143,1741.901978
40144,917.1751709
40145,531.1030884
40146,200.892395
40147,163.8489075
40148,350.27771
40149,309.9885864
40150,151.3105011
40151,424.4147034
40152,202.8184052
40153,67.89871216
40154,0.3156012
40155,0.0
40156,0.0
40157,205.4586029
40158,549.7529297
40159,767.4160767
40160,1033.660034
40161,1203.277954
40162,1038.659058
40163,1331.58606
40164,1830.66394
40165,1773.904053
40166,1745.746948
40167,2169.63208
40168,2104.018066
40169,1741.581055
40170,2189.822021
40171,2017.551025
40172,1866.152954
40173,1964.012939
40174,2307.558105
40175,2386.280029
40176,3035.230957
40177,3403.4021
40178,3194.947021
40179,2952.409912
40180,2981.878906
40181,2015.067993
40182,1488.166016
40183,1608.727051
40184,1559.235962
40185,1293.879028
40186,1108.80896
40187,1549.887939
40188,2025.130005
40189,1940.176025
40190,2258.781006
40191,1856.421021
40192,1594.771973
40193,1594.73999
40194,1748.217041
40195,1656.56604
40196,1348.394043
40197,1410.93103
40198,1558.005005
40199,1337.250977
40200,1229.72998
40201,1302.376953
40202,1123.578003
40203,1071.005981
40204,856.3181763
40205,818.0632935
40206,545.4458008
40207,573.6506958
40208,579.1442871
40209,709.0178223
40210,1044.890991
40211,884.5717163
40212,912.9744263
40213,831.5875854
40214,782.0172729
40215,907.1386719
40216,874.5701904
40217,847.9296265
40218,773.307373
40219,963.3764038
40220,991.0371704
40221,1437.456055
40222,1251.655029
40223,965.6035767
40224,966.5783081
40225,894.6525269
40226,1079.833008
40227,1229.426025
40228,1356.665039
40229,1637.597046
40230,1602.147949
40231,1686.829956
40232,2136.070068
40233,2099.978027
40234,2029.590942
40235,1768.984985
40236,1935.100952
40237,1976.860962
40238,1647.479004
40239,1728.380981
40240,1614.374023
40241,1033.097046
40242,1033.20105
40243,1459.380005
40244,1718.709961
40245,1534.944946
40246,952.682312
40247,1172.188965
40248,910.1721191
40249,1312.870972
40250,1239.827026
40251,819.1516113
40252,863.0665283
40253,678.9702148
40254,546.4979248
40255,503.5107117
40256,556.1193848
40257,683.8963013
40258,543.2175293
40259,569.7860718
40260,1075.879028
40261,1025.828003
40262,1071.926025
40263,1013.163025
40264,511.5274048
40265,409.0231018
40266,423.1051941
40267,622.5482788
40268,598.1248169
40269,401.8345032
40270,356.9094849
40271,469.8934021
40272,546.2078247
40273,396.8833923
40274,771.2780762
40275,663.8809204
40276,703.0584717
40277,949.9785156
40278,1169.104004
40279,1379.362061
40280,1058.105957
40281,840.0551758
40282,766.0446777
40283,732.8635254
40284,798.8709717
40285,679.078125
40286,519.7833862
40287,457.2531128
40288,499.3905029
40289,516.9586182
40290,530.4290771
40291,410.7309875
40292,563.8452148
40293,473.7654114
40294,381.0845032
40295,381.540802
40296,506.2981873
40297,400.6530151
40298,245.7626038
40299,556.1159058
40300,45.90655899
40301,33.17921066
40302,5.808886051
40303,0.0
40304,0.0
40305,204.9042969
40306,634.321106
40307,834.859314
40308,1184.321045
40309,941.1665039
40310,1769.687012
40311,1724.876953
40312,809.414978
40313,145.1360931
40314,100.1889038
40315,19.86508942
40316,62.89838028
40317,84.06967926
40318,41.35224915
40319,174.5606995
40320,60.40134811
40321,141.4116058
40322,216.1703949
40323,10.47852039
40324,23.83883095
40325,126.3491974
40326,136.9405975
40327,326.2887878
40328,403.4590149
40329,373.3127136
40330,328.6622925
40331,256.9837036
40332,416.1366882
40333,491.5986938
40334,805.2634888
40335,941.3823853
40336,998.2252808
40337,1418.322021
40338,1259.729004
40339,1041.432007
40340,704.3112793
40341,775.7490234
40342,683.0985718
40343,502.4440918
40344,590.2163696
40345,659.6480713
40346,551.2022705
40347,342.8359985
40348,517.3110962
40349,322.7461853
40350,259.0473938
40351,468.1835022
40352,381.9450073
40353,285.5957947
40354,83.9419632
40355,158.3760071
40356,215.4160004
40357,291.0851135
40358,421.0043945
40359,538.7111206
40360,473.610199
40361,589.0834961
40362,643.317688
40363,597.5634766
40364,568.906311
40365,335.0108032
40366,469.3357849
40367,392.1982117
40368,365.3323975
40369,641.6569214
40370,287.7008972
40371,346.7721863
40372,194.8209076
40373,232.7588959
40374,224.0991974
40375,208.7180939
40376,232.607605
40377,194.2774048
40378,42.6582489
40379,164.0399017
40380,96.59825134
40381,154.254303
40382,286.9473877
40383,414.8633118
40384,289.5758972
40385,264.6539917
40386,326.995697
40387,185.6578979
40388,117.7584991
40389,140.3106995
40390,169.0346069
40391,173.0975037
40392,58.22351074
40393,56.02416992
40394,25.93374062
40395,27.2689991
40396,0.439334095
40397,31.74671936
40398,28.73567009
40399,0.142066702
40400,0.0
40401,0.0
40402,0.0
40403,0.0
40404,45.42136002
40405,31.95414925
40406,12.12234974
40407,37.4088707
40408,44.60153961
40409,0.074066348
40410,0.0
40411,0.0
40412,0.0
40413,0.0
40414,0.0
40415,0.0
40416,0.0
40417,0.0
40418,0.0
40419,0.0
40420,0.0
40421,0.0
40422,0.0
40423,0.0
40424,0.0
40425,0.0
40426,0.0
40427,0.0
40428,0.0
40429,0.0
40430,0.0
40431,0.0
40432,0.0
40433,0.0
40434,0.0
40435,0.0
40436,0.0
40437,0.0
40438,0.0
40439,0.0
40440,0.0
40441,0.0
40442,0.0
40443,0.0
40444,0.0
40445,0.0
40446,0.0
40447,0.0
40448,0.0
40449,0.0
40450,0.0
40451,0.0
40452,0.0
40453,0.0
40454,0.0
40455,0.0
40456,0.0
40457,0.0
40458,0.0
40459,0.0
40460,0.0
40461,0.0
40462,0.0
40463,0.0
40464,0.0
40465,0.0
40466,0.0
40467,0.0
40468,0.0
40469,0.0
40470,0.0
40471,0.0
40472,0.0
40473,0.0
40474,0.0
40475,0.0
40476,0.0
40477,0.0
40478,0.0
40479,0.0
40480,0.0
40481,0.0
40482,0.0
40483,0.0
40484,0.0
40485,0.0
40486,0.0
40487,0.0
40488,0.0
40489,0.0
40490,0.0
40491,0.0
40492,0.0
40493,0.0
40494,0.0
40495,0.0
40496,0.0
40497,0.0
40498,0.0
40499,0.0
40500,0.0
40501,0.0
40502,0.0
40503,0.0
40504,0.0
40505,0.0
40506,0.0
40507,0.0
40508,0.0
40509,0.0
40510,0.0
40511,0.0
40512,0.0
40513,0.0
40514,0.0
40515,17.69595909
40516,83.496521
40517,18.65467072
40518,1.723335981
40519,117.5720978
40520,251.8607941
40521,126.4298019
40522,52.17061996
40523,49.14569092
40524,111.946701
40525,355.1654968
40526,219.9868011
40527,5.422548771
40528,0.0
40529,0.0
40530,6.255736828
40531,16.91459084
40532,185.8047028
40533,87.53662872
40534,7.117669106
40535,11.82653046
40536,1.105738044
40537,0.0
40538,0.0
40539,0.0
40540,23.75317955
40541,8.015541077
40542,0.0
40543,0.0
40544,0.0
40545,0.0
40546,0.0
40547,0.0
40548,0.0
40549,0.0
40550,0.0
40551,0.0
40552,0.0
40553,25.62170029
40554,18.82666016
40555,1.429265976
40556,0.0
40557,0.0
40558,0.0
40559,0.0
40560,0.0
40561,0.0
40562,0.0
40563,0.0
40564,0.0
40565,0.0
40566,0.0
40567,0.0
40568,0.0
40569,0.0
40570,0.0
40571,0.0
40572,0.0
40573,0.0
40574,0.0
40575,0.0
40576,0.0
40577,0.0
40578,0.0
40579,0.0
40580,0.0
40581,0.0
40582,0.0
40583,0.0
40584,0.0
40585,0.0
40586,0.0
40587,0.0
40588,0.0
40589,0.0
40590,0.0
40591,0.0
40592,0.0
40593,0.0
40594,0.0
40595,0.0
40596,0.0
40597,0.0
40598,0.0
40599,0.0
40600,0.0
40601,0.0
40602,0.0
40603,0.0
40604,0.0
40605,0.0
40606,0.0
40607,0.0
40608,0.0
40609,0.0
40610,0.0
40611,160.9528046
40612,188.3883057
40613,186.5503998
40614,182.7677002
40615,52.25059128
40616,44.16053009
40617,0.0
40618,0.0
40619,0.0
40620,0.0
40621,0.0
40622,0.0
40623,0.0
40624,0.0
40625,0.0
40626,0.0
40627,0.0
40628,0.0
40629,0.0
40630,0.0
40631,0.0
40632,0.0
40633,18.24502945
40634,0.0
40635,0.0
40636,63.3121109
40637,83.5940094
40638,84.13400269
40639,71.89964294
40640,14.05768967
40641,0.0
40642,0.0
40643,68.16970062
40644,63.91091919
40645,64.22119141
40646,20.99193001
40647,10.43412971
40648,45.25106049
40649,16.0194397
40650,0.187934101
40651,0.0
40652,0.0
40653,0.0
40654,0.0
40655,0.0
40656,0.0
40657,0.0
40658,20.35391998
40659,163.8184967
40660,137.0540924
40661,205.3166962
40662,186.452301
40663,177.7872925
40664,142.976593
40665,232.2127991
40666,193.101593
40667,196.2229004
40668,82.4464035
40669,192.7191925
40670,162.3394012
40671,156.3771057
40672,112.6303024
40673,272.1296997
40674,436.5057068
40675,364.8445129
40676,435.7539063
40677,433.4266052
40678,598.2008057
40679,391.1806946
40680,446.8984985
40681,679.6710205
40682,976.5275879
40683,1024.317993
40684,967.9108887
40685,999.0983276
40686,1101.639038
40687,1360.360962
40688,1150.515991
40689,1102.310059
40690,1003.958984
40691,1035.416016
40692,1550.944946
40693,1213.208008
40694,1165.660034
40695,1233.781006
40696,1210.248047
40697,1241.459961
40698,1081.237061
40699,570.2681885
40700,777.8032227
40701,1136.439941
40702,1135.602051
40703,1493.439941
40704,1061.572021
40705,443.9146118
40706,516.8770142
40707,207.4544067
40708,370.9992065
40709,403.5682068
40710,689.8068237
40711,1163.134033
40712,1332.521973
40713,1157.964966
40714,884.1074219
40715,878.5447998
40716,898.5847778
40717,982.7886963
40718,722.4074707
40719,1087.192017
40720,1018.502991
40721,1412.321045
40722,1338.647949
40723,1203.11499
40724,1363.26001
40725,1273.68103
40726,793.2432251
40727,680.7772217
40728,752.0059814
40729,886.3292847
40730,810.4417114
40731,827.5698242
40732,1102.157959
40733,911.8605957
40734,883.8471069
40735,1280.703003
40736,1515.256958
40737,1479.432983
40738,1013.559998
40739,1148.370972
40740,853.2155762
